artist	artistId	album	albumId	date	song	songId	trackNum
Animal Collective	4kwxTgCKMipBKhSnEstNKj	Sung Tongs	4eBP58Wc5U1rmNt0BdQmMa	2004-05-31	Mouth Wooed Her	3aNHcgt2mWn9SIvjudSb2R	10
Animal Collective	4kwxTgCKMipBKhSnEstNKj	Sung Tongs	4eBP58Wc5U1rmNt0BdQmMa	2004-05-31	Good Lovin Outside	3T4eEf8xNwY9DZUOOPsliL	11
Animal Collective	4kwxTgCKMipBKhSnEstNKj	Sung Tongs	4eBP58Wc5U1rmNt0BdQmMa	2004-05-31	Whaddit I Done	1KOAPC6wcYua6nToVX0ruq	12
Blonde Redhead	5isqImG0rLfAgBJSPMEVXF	Equus	7sAfxCj1kD03K1CmAx1xoN	2004-05-24	Equus	2jwfCRTf4hLZaket8u63Cd	1
Blonde Redhead	5isqImG0rLfAgBJSPMEVXF	Equus	7sAfxCj1kD03K1CmAx1xoN	2004-05-24	Messenger	6UkjUcspa2jmGa6ZJxsSWm	2
Blonde Redhead	5isqImG0rLfAgBJSPMEVXF	Equus	7sAfxCj1kD03K1CmAx1xoN	2004-05-24	Melody (French Version)	7AJQqy6GxwMUTFXm4pgswR	3
The Tough Alliance	4ps52NgTUPV9accMr5TMBw	Holiday	3gzbM6gM3JZhV1EDurNqDk	2004-05-19	Holiday	7JVIW8YBMHrkFGHtMeE4rb	1
The Tough Alliance	4ps52NgTUPV9accMr5TMBw	Holiday	3gzbM6gM3JZhV1EDurNqDk	2004-05-19	Pole Position	1CH7yvtLjg439hiwHZB7xm	2
The Tough Alliance	4ps52NgTUPV9accMr5TMBw	Holiday	3gzbM6gM3JZhV1EDurNqDk	2004-05-19	Velocity Boy	6H43th88brNyIhOvyFADQe	3
The Tough Alliance	4ps52NgTUPV9accMr5TMBw	Make It Happen	0WInIOz9LEXiobxjkhH8IO	2004-05-18	Tough	6u26i4A1MGATyev3nEVicp	1
The Tough Alliance	4ps52NgTUPV9accMr5TMBw	Make It Happen	0WInIOz9LEXiobxjkhH8IO	2004-05-18	Make It Happen	7336C9BCdm8OHbvb5CFy7V	2
The Tough Alliance	4ps52NgTUPV9accMr5TMBw	Make It Happen	0WInIOz9LEXiobxjkhH8IO	2004-05-18	Take No Heroes	3kKA7tc5NLVsjaJzkYzWGi	3
The Tough Alliance	4ps52NgTUPV9accMr5TMBw	Make It Happen	0WInIOz9LEXiobxjkhH8IO	2004-05-18	Many Men	6ImfUKrdgL1AtPtKKNobpn	4
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Good Morning Mr. Edminton	1gyhfZxonQcA9cNeSEPD8g	1
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Peacock Parasols	0hpuudUYOla22c557wXgKA	2
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Look at the Bell	0I1KpcJkSfCJxnWe163sfX	3
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	An Introduction for Isabell	121wtkxdELbH44eGbXnWS8	4
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Let's Do Everything for the First Time Forever	07hEE1lEQyyIikUISh7Xw8	5
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Coquelicot's Tea Party	7LTiCBKDx9OMNRJ9em1VV5	6
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Rose Robert	64qj91KglSdOlzROQtfagO	7
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	It's a Very Starry Night	0BoEN9yRayQrU8rBV9iSWx	8
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Mimi Merlot	57o3gYXj0RYZxSbl43xY7s	9
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Butterscotching Mr. Lynn	1a1hRrCKu5L6V4UyBch3CU	10
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Coquelicot, Claude and Lecithin Dance Aboard the Ocean Liner	12trqeRbITuzeCxcOi3vUI	11
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Go Call You Mine	3GOJ0o8eVmebSWBsOM99R2	12
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	The Events Leading up to the Collapse of Detective Dullight	1gjEzOT56C3LlvdUREBjHJ	13
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Penelope	4ZNTcW1Rm94LBWGv6plyui	14
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	A Dreamy Day of Dreaming of You	1cowof35KNJyTO0sczhcqo	15
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Hello from Inside a Shell	6C7Tu0ueBDuwZwKqUqOlEA	16
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Lecithin's Tale of a DNA Experiment That Went Horribly Awry	2YzgCSeH0DQ9A8zmmpgCq9	17
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	It's Just So	1oxwY4ihxlix3HNRRCoHDP	18
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	The Frozen Island	6nh14nngzOR08liFuvKU9b	19
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Upon Settling on the Frozen Island, Lecithin Presents Claude and Coquelicot with His Animal Creations for Them to Approve or Reject	2IFG43ILqTydVsF8h7ADHg	20
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	Let's Go for a Walk	0K0SJ6uChZh15PlkIzL7r9	21
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Coquelicot Asleep in the Poppies: A Variety of Whimsical Verse	1vWOqnZjg59H1IS7STuWLe	2004-05-04	The Hopeless Opus or the Great Battle of the Unfriendly Ridiculous	1Zqyknf4RzTC2mqs1nepKS	22
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	Nobody Has To Stay	5UNJMTvw0JVOPdOvUN5ZNG	1
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	Jerusalem	3qiXw1CqLWElUY3eo2BIu7	2
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	The Light	42tMrmNU5Lau0hLPTxxNHq	3
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	Don't Die In Me	3Y674nWz029sfAgKfDSlas	4
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	Look Up!	6DaUk670bhzon11B12fId5	5
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	We're Both So Sorry	4JevZ73XCoSqjR6IKSlIFw	6
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	The Dogs Of B.A.	5sP5UUHkLwMXsWUiKYi1Mc	7
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	The Struggle	1HCws1p0h40y9fhims8y1A	8
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	You've Gone Away Enough	0L6aTWOibyQXfal6F8ATyV	9
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	Promise	2npa4jjHIfsyciNUCsDwN0	10
Mirah	5AZHg5fZjuN4FzGUnaiQcj	C'mon Miracle	0Fc0lUEKhhNCXL2l79u0Kn	2004-05-04	(Exactly Where We're From)	7hyxxxDVGJq3pWeK527oqB	11
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I Die	6xtW96u3gzcJHRwMqZUs67	1
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I Don't Believe You	5qDXgWa9Z2HdawFOOKjCh5	2
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I Don't Really Love You Anymore	12K1FLxmvgASDX4Tya2mb8	3
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I Looked All over Town	7E8Wx3g8Oi9zqYgXvFPbtJ	4
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I Thought You Were My Boyfriend	0fKNI2Xd1v3mjN7GscMZAv	5
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I Was Born	0b24uls2p9RuDgYH7YNUnW	6
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I Wish I Had an Evil Twin	16QCMTEHTKdGJ2SmZ80zVz	7
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	If There's Such a Thing as Love	6wTjC8GF4fEBKMzDtTaqSp	8
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	I'm Tongue-Tied	1GybtbE4BBl3a3QHf9xklk	9
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	In an Operetta	1Xq5U6r9U6euyvDqSWeiSK	10
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	Infinitely Late at Night	3D2kewN9Hd6VJ4n8vaq88o	11
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	Irma	5ragRDpuyUGAfCn1CdnSKg	12
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	Is This What They Used to Call Love	0RNnA1QRObZaMNuN9Bo1OG	13
The Magnetic Fields	6RWjTQqILL7a1tQ0VapyLK	i	3XcgpvOeOVGKShSAilnoVn	2004-05-03	It's Only Time	0MBcVBOZy6yR3fZ6R2SFeu	14
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	Where Lies My Tarp?	6PuKNWGnpDtkZ0IsxSeasW	1
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	I Felt My Size (Acoustic)	5itCQl8ImBOt1nq2YaAwq7	2
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	I Hope You Wish You'd Die	2h1ZeUSSs7IYUg9EBKeDl2	3
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	I'm Like You, Tree	6RCrZwe8ihqbHYjYHpxKDr	4
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	The Glow Pt. 2 (Sequel)	3EZotM9Ot4EP8bjIOXu23S	5
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	We're Here to Listen	68r9Gm04p7j7GbP9PdGgdX	6
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	Sleepy Hollow	2Y3288Ii8R8HVugg5rJ1Jq	7
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	Lanterns (Version)	0ntA2xRgxXD4cW5g1sHUU9	8
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	Map / Moon (Version)	1eklYwRJVxixjOQLWDSKpp	9
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	The Glow Pt. 2 (Version)	4kQTzyxXfkMgvelzvTyfQw	10
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	I Want Wind to Blow (Version)	6liHt2emhf8oTAPNVnSIgx	11
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	Instrumental (Version)	49O2b8n4SUwaA1i4cW7BsX	12
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	The Moon (Version)	0N4ajSQEpeMwzSD0qgkFEP	13
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	Samurai Sword (Version)	1AIACPlpMlIvj7GcVKG83q	14
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	The Gleam Pt. 2 (Version)	1Ku1se4SujZspeACUgoleh	15
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	My Roots Are Strong and Deep (Version)	6GPxJH5Y1ZjjTvSs0f5w1G	16
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	I Felt My Size (Version)	3CxgX9fF8Zf2FB9pWiL46X	17
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	My Warm Blood (Version)	3ztmopizqnbDt8K04ATkuk	18
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	You'll Be in the Air (Version)	0er3pjQiqc1Q0ro20Fme8C	19
The Microphones	7Ht57YadlBXcFJDK3plmhO	The Glow Pt. 2 Disc Two: Other Songs & Destroyed Versions	6llWMMa8dAYY7sMmiRgNqF	2004-04-07	The Mooooooon (Version)	1HVtjoLo5bsFDMoidX6MJx	20
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Disconnect The Dots	3n4huoQz0VuJxM5ijcNYno	1
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Lysergic Bliss	0MjAN5HhvpRiPmxGNrx5oc	2
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Will You Come And Fetch Me	2Cpqkyei8ZO0H4ljNvB0ne	3
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	My British Tour Diary	3gGXUBLv1rYipPJAAVG30R	4
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Rapture Rapes The Muses	11Ovo5Rk1JkrOV1gILIGOz	5
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Eros' Entropic Tundra	6ZS5ZWX8ZDIrklgPTp0ICo	6
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	City Bird	0pnlnLB6t8GPhU1Xan5nPC	7
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Erroneous Escape Into Eric Eckles	1sTgPQQFyCoTDQhGeGARd9	8
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Chrissy Kiss The Corpse	1MuYfxzYCoznEaAqshrHHX	9
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Your Magic Is Working	0Khglq7RzCkdC1X30NWqMm	10
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Climb The Ladder	2EdLUWGdTQQGnZkD4YbWP8	11
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	How Lester Lost His Wife	0R6bRcmI5y8LamSXr0dADX	12
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Spike The Senses	3QCzrtmcZIGI0Aiwvxl9kD	13
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	Satanic Panic In The Attic	2dCCumiY8gQx1ekPHigIJ9	2004-04-06	Vegan In Furs	11C7x1sFz25BSOpBm0PY9U	14
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	It's All Around You	7DKrKzipnL35PcDqdCGrrq	1
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	The Lithium Stiffs	0YwGDfadlNPuuRX2WvaSVf	2
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	Crest	3Up5gbX9L7dZXmkzIQNyQb	3
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	Stretch (You Are All Right)	3OVgIImuXuOig1NxvC6h9T	4
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	Unknown	4qTDNmZMl3BMRZqQkf9y2P	5
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	Dot/Eyes	6FuyPAct3hd4IDdB1DkPZs	6
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	On The Chin	0A9ojKqDquEqPyZsX5Vh4V	7
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	By Dawn	23NXrZpsna1e0WXnX5TZl1	8
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	Five Too Many	5495jOiV4vMlJ7kwWoQW0P	9
Tortoise	3WggbHDpj4rPKbL97zG5MQ	It's All Around You	5Nt3HUfSKkGmfSxyaBoswQ	2004-04-06	Salt The Skies	6tcxk1Pe4eNyN19BIFx0ox	10
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	3rd Planet - Live at the Social, Orlando, FL - February 2004	2OOPz8wZMeU6LvtkbuUivn	1
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	Never Ending Math Equation - Live at the Social, Orlando, FL - February 2004	4cr7fuS36WkfFXb4Lt6DIJ	2
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	Wild Packs of Family Dogs - Live at the Social, Orlando, FL - February 2004	0C3j9mSQhiePn9nljEjP1D	3
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	Broke - Live at the Social, Orlando, FL - February 2004	3qGMykHcjGcsIRj35fUoS7	4
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	Paper Thin Walls - Live at the Social, Orlando, FL - February 2004	5JxwsDnBOTlnBvgb7gw98r	5
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	I Came As a Rat - Live at the Social, Orlando, FL - February 2004	49ObfNOw2LjlW1KeMKa7XQ	6
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	Doin' the Cockroach - Live at the Social, Orlando, FL - February 2004	1eyQ58phnlbaoyLSWcma6Q	7
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	Bankrupt On Selling - Live at the Social, Orlando, FL - February 2004	04yxmrf87opUJcxXpXpQCQ	8
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	Interstate 8 - Live at the Social, Orlando, FL - February 2004	6gy2A4FH3wtv2Pgyc3MdBs	9
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Baron Von Bullshit Rides Again	1jSTXHarvMPAUDuNCC8B9H	2004-04-06	The Good Times Are Killing Me - Live at the Social, Orlando, FL - February 2004	6K5bFg5C8kasbgUPYgPucG	10
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Horn Intro	5nKe9PgCtEhqdnvXAQIBhF	1
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	The World At Large	5op53ANI4exiWqFHKuwWxd	2
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Float On	2lwwrWVKdf3LR9lbbhnr6R	3
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Ocean Breathes Salty	4ToYlykhwpW98KtMIGnWQK	4
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Dig Your Grave	5OyurLkQVrXM7I33eiF696	5
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Bury Me With It	72zsr1jSMnaMPtl713jXeJ	6
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Dance Hall	1UnB75lnUCGkgru3tEsQYY	7
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Bukowski	27QCaXOhT6qY0NT6tv5IZ6	8
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	This Devil's Workday	5b9lH8ThEcXGWsBM3TqAi5	9
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	The View	7mKkJuVgkR72ozJGvJOTHP	10
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Satin In A Coffin	604fgWYaIUfr9UtBe9bj1p	11
Modest Mouse	1yAwtBaoHLEDWAnWR87hBT	Good News For People Who Love Bad News	0TGTGuc2vXv6ZECoAf52N0	2004-04-05	Interlude (Milo)	0SCJXZZKUHgbWmUkhCpA9H	12
